word,root
جُذُوعِ,جذوع,جذوع
وَلَتَعْلَمُنَّ,ولتعلمن,ولتعلمن
أَيُّنَآ,اينا,اينا
وَأَبْقَىٰ,وابقىا,وابقىا
نُّؤْثِرَكَ,نوثرك,نوثرك
فَطَرَنَا,فطرنا,فطرنا
فَٱقْضِ,فاقض,فاقض
قَاضٍ,قاض,قاض
تَقْضِى,تقضى,تقضى
بِرَبِّنَا,بربنا,بربنا
خَطَٰيَٰنَا,خطايانا,خطايانا
أَكْرَهْتَنَا,اكرهتنا,اكرهتنا
ٱلسِّحْرِ,السحر,السحر
وَأَبْقَىٰٓ,وابقىا,وابقىا
مُجْرِمًا,مجرما,مجرما
يَأْتِهِۦ,ياته,ياته
ٱلدَّرَجَٰتُ,الدرجات,الدرجات
ٱلْعُلَىٰ,العلىا,العلىا
تَزَكَّىٰ,تزكىا,تزكىا
أَسْرِ,اسر,اسر
بِعِبَادِى,بعبادى,بعبادى
فَٱضْرِبْ,فاضرب,فاضرب
يَبَسًا,يبسا,يبسا
تَخَٰفُ,تخاف,تخاف
دَرَكًا,دركا,دركا
تَخْشَىٰ,تخشىا,تخشىا
بِجُنُودِهِۦ,بجنوده,بجنوده
فَغَشِيَهُم,فغشيهم,فغشيهم
غَشِيَهُمْ,غشيهم,غشيهم
وَأَضَلَّ,واضل,واضل
عَدُوِّكُمْ,عدوكم,عدوكم
وَوَٰعَدْنَٰكُمْ,وواعدناكم,وواعدناكم
ٱلْأَيْمَنَ,الايمن,الايمن
فَيَحِلَّ,فيحل,فيحل
غَضَبِى,غضبى,غضبى
يَحْلِلْ,يحلل,يحلل
هَوَىٰ,هوىا,هوىا
لَغَفَّارٌ,لغفار,لغفار
أَعْجَلَكَ,اعجلك,اعجلك
أَثَرِى,اثرى,اثرى
وَعَجِلْتُ,وعجلت,وعجلت
لِتَرْضَىٰ,لترضىا,لترضىا
بَعْدِكَ,بعدك,بعدك
وَأَضَلَّهُمُ,واضلهم,واضلهم
ٱلسَّامِرِىُّ,السامرى,السامرى
فَرَجَعَ,فرجع,فرجع
يَعِدْكُمْ,يعدكم,يعدكم
أَفَطَالَ,افطال,افطال
ٱلْعَهْدُ,العهد,العهد
يَحِلَّ,يحل,يحل
فَأَخْلَفْتُم,فاخلفتم,فاخلفتم
مَّوْعِدِى,موعدى,موعدى
أَخْلَفْنَا,اخلفنا,اخلفنا
مَوْعِدَكَ,موعدك,موعدك
بِمَلْكِنَا,بملكنا,بملكنا
وَلَٰكِنَّا,ولاكنا,ولاكنا
حُمِّلْنَآ,حملنا,حملنا
أَوْزَارًا,اوزارا,اوزارا
زِينَةِ,زينة,زينة
فَقَذَفْنَٰهَا,فقذفناها,فقذفناها
فَكَذَٰلِكَ,فكذالك,فكذالك
أَلْقَى,القى,القى
وَإِلَٰهُ,والاه,والاه
فَنَسِىَ,فنسى,فنسى
يَرْجِعُ,يرجع,يرجع
هَٰرُونُ,هارون,هارون
فُتِنتُم,فتنتم,فتنتم
وَأَطِيعُوٓا۟,واطيعوا,واطيعوا
نَّبْرَحَ,نبرح,نبرح
عَٰكِفِينَ,عاكفين,عاكفين
يَرْجِعَ,يرجع,يرجع
يَٰهَٰرُونُ,ياهارون,ياهارون
رَأَيْتَهُمْ,رايتهم,رايتهم
ضَلُّوٓا۟,ضلوا,ضلوا
تَتَّبِعَنِ,تتبعن,تتبعن
أَفَعَصَيْتَ,افعصيت,افعصيت
يَبْنَؤُمَّ,يبنوم,يبنوم
تَأْخُذْ,تاخذ,تاخذ
بِلِحْيَتِى,بلحيتى,بلحيتى
بِرَأْسِىٓ,براسى,براسى
خَشِيتُ,خشيت,خشيت
تَقُولَ,تقول,تقول
فَرَّقْتَ,فرقت,فرقت
تَرْقُبْ,ترقب,ترقب
خَطْبُكَ,خطبك,خطبك
يَٰسَٰمِرِىُّ,ياسامرى,ياسامرى
بَصُرْتُ,بصرت,بصرت
يَبْصُرُوا۟,يبصروا,يبصروا
فَقَبَضْتُ,فقبضت,فقبضت
قَبْضَةً,قبضة,قبضة
أَثَرِ,اثر,اثر
فَنَبَذْتُهَا,فنبذتها,فنبذتها
مِسَاسَ,مساس,مساس
تُخْلَفَهُۥ,تخلفه,تخلفه
إِلَٰهِكَ,الاهك,الاهك
ظَلْتَ,ظلت,ظلت
عَاكِفًا,عاكفا,عاكفا
لَّنُحَرِّقَنَّهُۥ,لنحرقنه,لنحرقنه
لَنَنسِفَنَّهُۥ,لننسفنه,لننسفنه
نَسْفًا,نسفا,نسفا
إِلَٰهُكُمُ,الاهكم,الاهكم
يَحْمِلُ,يحمل,يحمل
وِزْرًا,وزرا,وزرا
حِمْلًا,حملا,حملا
وَنَحْشُرُ,ونحشر,ونحشر
زُرْقًا,زرقا,زرقا
يَتَخَٰفَتُونَ,يتخافتون,يتخافتون
عَشْرًا,عشرا,عشرا
أَمْثَلُهُمْ,امثلهم,امثلهم
طَرِيقَةً,طريقة,طريقة
يَنسِفُهَا,ينسفها,ينسفها
فَيَذَرُهَا,فيذرها,فيذرها
قَاعًا,قاعا,قاعا
صَفْصَفًا,صفصفا,صفصفا
أَمْتًا,امتا,امتا
ٱلدَّاعِىَ,الداعى,الداعى
عِوَجَ,عوج,عوج
وَخَشَعَتِ,وخشعت,وخشعت
ٱلْأَصْوَاتُ,الاصوات,الاصوات
هَمْسًا,همسا,همسا
تَنفَعُ,تنفع,تنفع
ٱلشَّفَٰعَةُ,الشفاعة,الشفاعة
وَرَضِىَ,ورضى,ورضى
وَعَنَتِ,وعنت,وعنت
ٱلْوُجُوهُ,الوجوه,الوجوه
لِلْحَىِّ,للحى,للحى
ٱلْقَيُّومِ,القيوم,القيوم
حَمَلَ,حمل,حمل
يَخَافُ,يخاف,يخاف
هَضْمًا,هضما,هضما
وَصَرَّفْنَا,وصرفنا,وصرفنا
ٱلْوَعِيدِ,الوعيد,الوعيد
يُحْدِثُ,يحدث,يحدث
بِٱلْقُرْءَانِ,بالقرءان,بالقرءان
يُقْضَىٰٓ,يقضىا,يقضىا
وَحْيُهُۥ,وحيه,وحيه
زِدْنِى,زدنى,زدنى
عَهِدْنَآ,عهدنا,عهدنا
نَجِدْ,نجد,نجد
عَزْمًا,عزما,عزما
وَلِزَوْجِكَ,ولزوجك,ولزوجك
يُخْرِجَنَّكُمَا,يخرجنكما,يخرجنكما
فَتَشْقَىٰٓ,فتشقىا,فتشقىا
تَجُوعَ,تجوع,تجوع
تَعْرَىٰ,تعرىا,تعرىا
وَأَنَّكَ,وانك,وانك
تَظْمَؤُا۟,تظموا,تظموا
تَضْحَىٰ,تضحىا,تضحىا
أَدُلُّكَ,ادلك,ادلك
شَجَرَةِ,شجرة,شجرة
وَمُلْكٍ,وملك,وملك
يَبْلَىٰ,يبلىا,يبلىا
فَأَكَلَا,فاكلا,فاكلا
فَبَدَتْ,فبدت,فبدت
وَعَصَىٰٓ,وعصىا,وعصىا
فَغَوَىٰ,فغوىا,فغوىا
ٱجْتَبَٰهُ,اجتباه,اجتباه
وَهَدَىٰ,وهدىا,وهدىا
ٱهْبِطَا,اهبطا,اهبطا
جَمِيعًۢا,جميعا,جميعا
يَشْقَىٰ,يشقىا,يشقىا
مَعِيشَةً,معيشة,معيشة
ضَنكًا,ضنكا,ضنكا
وَنَحْشُرُهُۥ,ونحشره,ونحشره
حَشَرْتَنِىٓ,حشرتنى,حشرتنى
أَتَتْكَ,اتتك,اتتك
فَنَسِيتَهَا,فنسيتها,فنسيتها
تُنسَىٰ,تنسىا,تنسىا
أَسْرَفَ,اسرف,اسرف
يُؤْمِنۢ,يومن,يومن
مَسَٰكِنِهِمْ,مساكنهم,مساكنهم
لِزَامًا,لزاما,لزاما
طُلُوعِ,طلوع,طلوع
وَقَبْلَ,وقبل,وقبل
غُرُوبِهَا,غروبها,غروبها
ءَانَآئِ,ءاناي,ءاناي
وَأَطْرَافَ,واطراف,واطراف
لَعَلَّكَ,لعلك,لعلك
زَهْرَةَ,زهرة,زهرة
لِنَفْتِنَهُمْ,لنفتنهم,لنفتنهم
وَرِزْقُ,ورزق,ورزق
أَهْلَكَ,اهلك,اهلك
نَسْـَٔلُكَ,نسـلك,نسـلك
نَرْزُقُكَ,نرزقك,نرزقك
يَأْتِينَا,ياتينا,ياتينا
بَيِّنَةُ,بينة,بينة
ٱلصُّحُفِ,الصحف,الصحف
أَهْلَكْنَٰهُم,اهلكناهم,اهلكناهم
لَقَالُوا۟,لقالوا,لقالوا
أَرْسَلْتَ,ارسلت,ارسلت
فَنَتَّبِعَ,فنتبع,فنتبع
نَّذِلَّ,نذل,نذل
وَنَخْزَىٰ,ونخزىا,ونخزىا
مُّتَرَبِّصٌ,متربص,متربص
فَسَتَعْلَمُونَ,فستعلمون,فستعلمون
ٱلصِّرَٰطِ,الصراط,الصراط
ٱلسَّوِىِّ,السوى,السوى
حِسَابُهُمْ,حسابهم,حسابهم
ذِكْرٍ,ذكر,ذكر
رَّبِّهِم,ربهم,ربهم
مُّحْدَثٍ,محدث,محدث
ٱسْتَمَعُوهُ,استمعوه,استمعوه
لَاهِيَةً,لاهية,لاهية
ٱلنَّجْوَى,النجوى,النجوى
أَفَتَأْتُونَ,افتاتون,افتاتون
تُبْصِرُونَ,تبصرون,تبصرون
أَحْلَٰمٍۭ,احلام,احلام
شَاعِرٌ,شاعر,شاعر
فَلْيَأْتِنَا,فلياتنا,فلياتنا
أَهْلَكْنَٰهَآ,اهلكناها,اهلكناها
أَفَهُمْ,افهم,افهم
جَعَلْنَٰهُمْ,جعلناهم,جعلناهم
صَدَقْنَٰهُمُ,صدقناهم,صدقناهم
ٱلْوَعْدَ,الوعد,الوعد
فَأَنجَيْنَٰهُمْ,فانجيناهم,فانجيناهم
وَأَهْلَكْنَا,واهلكنا,واهلكنا
ذِكْرُكُمْ,ذكركم,ذكركم
قَصَمْنَا,قصمنا,قصمنا
ظَالِمَةً,ظالمة,ظالمة
أَحَسُّوا۟,احسوا,احسوا
بَأْسَنَآ,باسنا,باسنا
يَرْكُضُونَ,يركضون,يركضون
تَرْكُضُوا۟,تركضوا,تركضوا
وَٱرْجِعُوٓا۟,وارجعوا,وارجعوا
أُتْرِفْتُمْ,اترفتم,اترفتم
وَمَسَٰكِنِكُمْ,ومساكنكم,ومساكنكم
يَٰوَيْلَنَآ,ياويلنا,ياويلنا
زَالَت,زالت,زالت
تِّلْكَ,تلك,تلك
خَٰمِدِينَ,خامدين,خامدين
لَٰعِبِينَ,لاعبين,لاعبين
نَّتَّخِذَ,نتخذ,نتخذ
لَّٱتَّخَذْنَٰهُ,لاتخذناه,لاتخذناه
نَقْذِفُ,نقذف,نقذف
ٱلْبَٰطِلِ,الباطل,الباطل
فَيَدْمَغُهُۥ,فيدمغه,فيدمغه
زَاهِقٌ,زاهق,زاهق
وَلَكُمُ,ولكم,ولكم
ٱلْوَيْلُ,الويل,الويل
يَسْتَحْسِرُونَ,يستحسرون,يستحسرون
يُسَبِّحُونَ,يسبحون,يسبحون
يَفْتُرُونَ,يفترون,يفترون
يُنشِرُونَ,ينشرون,ينشرون
لَفَسَدَتَا,لفسدتا,لفسدتا
فَسُبْحَٰنَ,فسبحان,فسبحان
يُسْـَٔلُ,يسـل,يسـل
يُسْـَٔلُونَ,يسـلون,يسـلون
مَّعِىَ,معى,معى
وَذِكْرُ,وذكر,وذكر
فَهُم,فهم,فهم
نُوحِىٓ,نوحى,نوحى
فَٱعْبُدُونِ,فاعبدون,فاعبدون
مُّكْرَمُونَ,مكرمون,مكرمون
يَسْبِقُونَهُۥ,يسبقونه,يسبقونه
يَشْفَعُونَ,يشفعون,يشفعون
ٱرْتَضَىٰ,ارتضىا,ارتضىا
خَشْيَتِهِۦ,خشيته,خشيته
مُشْفِقُونَ,مشفقون,مشفقون
يَقُلْ,يقل,يقل
فَذَٰلِكَ,فذالك,فذالك
نَجْزِيهِ,نجزيه,نجزيه
يَرَ,ير,ير
رَتْقًا,رتقا,رتقا
فَفَتَقْنَٰهُمَا,ففتقناهما,ففتقناهما
حَىٍّ,حى,حى
فِجَاجًا,فجاجا,فجاجا
سَقْفًا,سقفا,سقفا
مَّحْفُوظًا,محفوظا,محفوظا
ءَايَٰتِهَا,ءاياتها,ءاياتها
فَلَكٍ,فلك,فلك
يَسْبَحُونَ,يسبحون,يسبحون
ٱلْخُلْدَ,الخلد,الخلد
مِّتَّ,مت,مت
فَهُمُ,فهم,فهم
ٱلْخَٰلِدُونَ,الخالدون,الخالدون
وَنَبْلُوكُم,ونبلوكم,ونبلوكم
وَٱلْخَيْرِ,والخير,والخير
رَءَاكَ,رءاك,رءاك
يَتَّخِذُونَكَ,يتخذونك,يتخذونك
أَهَٰذَا,اهاذا,اهاذا
ءَالِهَتَكُمْ,ءالهتكم,ءالهتكم
خُلِقَ,خلق,خلق
عَجَلٍ,عجل,عجل
تَسْتَعْجِلُونِ,تستعجلون,تستعجلون
يَكُفُّونَ,يكفون,يكفون
وُجُوهِهِمُ,وجوههم,وجوههم
فَتَبْهَتُهُمْ,فتبهتهم,فتبهتهم
رَدَّهَا,ردها,ردها
يَكْلَؤُكُم,يكلوكم,يكلوكم
تَمْنَعُهُم,تمنعهم,تمنعهم
دُونِنَا,دوننا,دوننا
يُصْحَبُونَ,يصحبون,يصحبون
وَءَابَآءَهُمْ,وءاباءهم,وءاباءهم
طَالَ,طال,طال
ٱلْعُمُرُ,العمر,العمر
أَطْرَافِهَآ,اطرافها,اطرافها
أَفَهُمُ,افهم,افهم
أُنذِرُكُم,انذركم,انذركم
بِٱلْوَحْىِ,بالوحى,بالوحى
ٱلدُّعَآءَ,الدعاء,الدعاء
يُنذَرُونَ,ينذرون,ينذرون
مَّسَّتْهُمْ,مستهم,مستهم
نَفْحَةٌ,نفحة,نفحة
وَنَضَعُ,ونضع,ونضع
ٱلْمَوَٰزِينَ,الموازين,الموازين
ٱلْقِسْطَ,القسط,القسط
لِيَوْمِ,ليوم,ليوم
تُظْلَمُ,تظلم,تظلم
خَرْدَلٍ,خردل,خردل
أَتَيْنَا,اتينا,اتينا
حَٰسِبِينَ,حاسبين,حاسبين
وَضِيَآءً,وضياء,وضياء
وَذِكْرًا,وذكرا,وذكرا
مُّبَارَكٌ,مبارك,مبارك
أَفَأَنتُمْ,افانتم,افانتم
رُشْدَهُۥ,رشده,رشده
عَٰلِمِينَ,عالمين,عالمين
وَقَوْمِهِۦ,وقومه,وقومه
ٱلتَّمَاثِيلُ,التماثيل,التماثيل
عَٰبِدِينَ,عابدين,عابدين
وَءَابَآؤُكُمْ,وءاباوكم,وءاباوكم
ٱللَّٰعِبِينَ,اللاعبين,اللاعبين
فَطَرَهُنَّ,فطرهن,فطرهن
وَتَٱللَّهِ,وتالله,وتالله
لَأَكِيدَنَّ,لاكيدن,لاكيدن
أَصْنَٰمَكُم,اصنامكم,اصنامكم
مُدْبِرِينَ,مدبرين,مدبرين
فَجَعَلَهُمْ,فجعلهم,فجعلهم
جُذَٰذًا,جذاذا,جذاذا
بِـَٔالِهَتِنَآ,بـالهتنا,بـالهتنا
فَتًى,فتى,فتى
يَذْكُرُهُمْ,يذكرهم,يذكرهم
يُقَالُ,يقال,يقال
أَعْيُنِ,اعين,اعين
بِـَٔالِهَتِنَا,بـالهتنا,بـالهتنا
فَعَلَهُۥ,فعله,فعله
فَسْـَٔلُوهُمْ,فسـلوهم,فسـلوهم
يَنطِقُونَ,ينطقون,ينطقون
فَرَجَعُوٓا۟,فرجعوا,فرجعوا
أَنتُمُ,انتم,انتم
نُكِسُوا۟,نكسوا,نكسوا
أَفَتَعْبُدُونَ,افتعبدون,افتعبدون
وَلِمَا,ولما,ولما
حَرِّقُوهُ,حرقوه,حرقوه
وَٱنصُرُوٓا۟,وانصروا,وانصروا
يَٰنَارُ,يانار,يانار
كُونِى,كونى,كونى
بَرْدًا,بردا,بردا
وَسَلَٰمًا,وسلاما,وسلاما
وَأَرَادُوا۟,وارادوا,وارادوا
فَجَعَلْنَٰهُمُ,فجعلناهم,فجعلناهم
ٱلْأَخْسَرِينَ,الاخسرين,الاخسرين
وَنَجَّيْنَٰهُ,ونجيناه,ونجيناه
أَئِمَّةً,ايمة,ايمة
بِأَمْرِنَا,بامرنا,بامرنا
فِعْلَ,فعل,فعل
وَإِقَامَ,واقام,واقام
وَإِيتَآءَ,وايتاء,وايتاء
ٱلزَّكَوٰةِ,الزكواة,الزكواة
كَانَت,كانت,كانت
تَّعْمَلُ,تعمل,تعمل
وَأَدْخَلْنَٰهُ,وادخلناه,وادخلناه
رَحْمَتِنَآ,رحمتنا,رحمتنا
فَٱسْتَجَبْنَا,فاستجبنا,فاستجبنا
وَأَهْلَهُۥ,واهله,واهله
ٱلْكَرْبِ,الكرب,الكرب
وَنَصَرْنَٰهُ,ونصرناه,ونصرناه
وَدَاوُۥدَ,وداود,وداود
يَحْكُمَانِ,يحكمان,يحكمان
نَفَشَتْ,نفشت,نفشت
غَنَمُ,غنم,غنم
لِحُكْمِهِمْ,لحكمهم,لحكمهم
فَفَهَّمْنَٰهَا,ففهمناها,ففهمناها
وَسَخَّرْنَا,وسخرنا,وسخرنا
يُسَبِّحْنَ,يسبحن,يسبحن
وَٱلطَّيْرَ,والطير,والطير
صَنْعَةَ,صنعة,صنعة
لَبُوسٍ,لبوس,لبوس
لِتُحْصِنَكُم,لتحصنكم,لتحصنكم
بَأْسِكُمْ,باسكم,باسكم
شَٰكِرُونَ,شاكرون,شاكرون
وَلِسُلَيْمَٰنَ,ولسليمان,ولسليمان
ٱلرِّيحَ,الريح,الريح
عَاصِفَةً,عاصفة,عاصفة
يَغُوصُونَ,يغوصون,يغوصون
وَيَعْمَلُونَ,ويعملون,ويعملون
رَبَّهُۥٓ,ربه,ربه
فَكَشَفْنَا,فكشفنا,فكشفنا
وَمِثْلَهُم,ومثلهم,ومثلهم
لِلْعَٰبِدِينَ,للعابدين,للعابدين
وَإِدْرِيسَ,وادريس,وادريس
وَذَا,وذا,وذا
ٱلْكِفْلِ,الكفل,الكفل
وَأَدْخَلْنَٰهُمْ,وادخلناهم,وادخلناهم
ٱلنُّونِ,النون,النون
ذَّهَبَ,ذهب,ذهب
مُغَٰضِبًا,مغاضبا,مغاضبا
فَظَنَّ,فظن,فظن
نَّقْدِرَ,نقدر,نقدر
فَنَادَىٰ,فنادىا,فنادىا
نُۨجِى,نجى,نجى
وَزَكَرِيَّآ,وزكريا,وزكريا
تَذَرْنِى,تذرنى,تذرنى
ٱلْوَٰرِثِينَ,الوارثين,الوارثين
وَأَصْلَحْنَا,واصلحنا,واصلحنا
زَوْجَهُۥٓ,زوجه,زوجه
وَيَدْعُونَنَا,ويدعوننا,ويدعوننا
رَغَبًا,رغبا,رغبا
وَرَهَبًا,ورهبا,ورهبا
وَٱلَّتِىٓ,والتى,والتى
أَحْصَنَتْ,احصنت,احصنت
فَرْجَهَا,فرجها,فرجها
فَنَفَخْنَا,فنفخنا,فنفخنا
رُّوحِنَا,روحنا,روحنا
وَجَعَلْنَٰهَا,وجعلناها,وجعلناها
وَٱبْنَهَآ,وابنها,وابنها
أُمَّتُكُمْ,امتكم,امتكم
وَتَقَطَّعُوٓا۟,وتقطعوا,وتقطعوا
كُفْرَانَ,كفران,كفران
لِسَعْيِهِۦ,لسعيه,لسعيه
كَٰتِبُونَ,كاتبون,كاتبون
